season,home_team,away_team,home_score,away_score,location
2024,South Carolina,Mississippi St.,68,62,1
2024,Stonehill,LIU,68,73,1
2024,Western Illinois,Lindenwood,68,57,1
2024,Temple,Wichita St.,68,61,1
2024,Georgia Tech,Notre Dame,68,75,0
2024,Valparaiso,Southern Illinois,68,77,1
2024,Cal Baptist,Abilene Christian,68,53,1
2024,Colorado,USC,68,58,1
2024,TCU,Houston,68,67,1
2024,Wyoming,Fresno St.,68,67,1
2024,Manhattan,Saint Peter's,68,81,1
2024,Kansas St.,Baylor,68,64,0
2024,Holy Cross,Lafayette,68,72,1
2024,Radford,Gardner Webb,68,74,1
2024,Texas St.,Louisiana,68,86,1
2024,Lindenwood,Eastern Illinois,68,78,1
2024,Mississippi St.,Vanderbilt,68,55,1
2024,BYU,Houston,68,75,1
2024,Fresno St.,Boise St.,68,72,1
2024,Georgia,LSU,68,66,1
2024,Rhode Island,Fordham,68,71,1
2024,The Citadel,Mercer,68,66,1
2024,Eastern Illinois,Tennessee Tech,68,59,1
2024,Louisiana Tech,UTEP,68,54,1
2024,North Texas,SMU,68,66,1
2024,Southern Indiana,Western Illinois,68,73,1
2024,Cal St. Fullerton,Cal St. Bakersfield,68,50,1
2024,Cincinnati,UCF,68,57,1
2024,Duquesne,Fordham,68,59,1
2024,Florida St.,North Carolina,68,75,1
2024,Idaho,Northern Colorado,68,89,1
2024,Norfolk St.,Coppin St.,68,58,1
2024,Northeastern,William & Mary,68,72,1
2024,Northwestern St.,Texas A&M Corpus Chris,68,79,1
2024,Texas A&M,Mississippi,68,71,1
2024,Cal St. Fullerton,Hawaii,68,76,1
2024,SIU Edwardsville,Little Rock,68,66,1
2024,Southern Utah,UT Arlington,68,76,1
2024,Alabama St.,Bethune Cookman,68,79,1
2024,DePaul,Xavier,68,93,1
2024,FIU,Sam Houston St.,68,61,1
2024,Vanderbilt,Missouri,68,61,1
2024,Villanova,Providence,68,50,1
2024,Akron,Central Michigan,68,47,1
2024,South Carolina,Mississippi,68,65,1
2024,Idaho St.,Sacramento St.,68,40,1
2024,Monmouth,William & Mary,68,64,1
2024,Idaho St.,Portland St.,68,65,1
2024,Syracuse,Clemson,68,77,1
2024,Texas St.,Ball St.,68,60,1
2024,Northwestern,Penn St.,68,63,1
2024,Cleveland St.,Milwaukee,68,71,1
2024,East Carolina,Wichita St.,68,55,1
2024,Southern Utah,Seattle,68,78,1
2024,USC,Utah,68,64,1
2024,Central Arkansas,Lipscomb,68,85,1
2024,Nebraska,Penn St.,68,49,1
2024,Howard,South Carolina St.,68,75,1
2024,Texas Southern,Southern,68,56,1
2024,Davidson,Fordham,68,53,1
2024,Utah St.,San Diego St.,68,63,1
2024,New Mexico,Colorado St.,68,66,1
2024,Bellarmine,Central Arkansas,68,65,1
2024,Cal St. Fullerton,Cal Poly,68,50,1
2024,Campbell,Hampton,68,72,1
2024,Montana,Sacramento St.,68,61,1
2024,Maine,NJIT,68,58,1
2024,New Hampshire,UMBC,68,86,1
2024,Kansas,BYU,68,76,1
2024,Northern Iowa,Valparaiso,68,54,1
2024,Boston College,Virginia,68,72,1
2024,Texas A&M,South Carolina,68,70,1
2024,San Francisco,Gonzaga,68,86,0
2024,Southern Utah,Abilene Christian,68,77,1
2024,Siena,Manhattan,68,70,1
2024,UNLV,San Jose St.,68,50,1
2024,Army,Holy Cross,68,84,0
2024,Iowa St.,BYU,68,63,1
2024,SIU Edwardsville,Eastern Illinois,68,57,0
2024,Washington St.,Washington,68,74,1
2024,Buffalo,Northern Illinois,68,78,1
2024,Iona,Siena,68,54,1
2024,Jackson St.,Mississippi Valley St.,68,67,1
2024,Troy,Texas St.,68,74,0
2024,Colgate,Bucknell,68,65,0
2024,St. Thomas,North Dakota St.,68,58,0
2024,Fairfield,Iona,68,63,0
2024,Baylor,Cincinnati,68,56,0
2024,Oregon,UCLA,68,66,0
2024,UC Davis,Hawaii,68,65,0
2024,Colorado,Oregon,68,75,0
2024,Charlotte,Maine,69,52,1
2024,Cincinnati,Illinois Chicago,69,58,1
2024,Kansas St.,USC,69,82,0
2024,Mississippi,Alabama St.,69,59,1
2024,Indiana,Florida Gulf Coast,69,63,1
2024,Rutgers,Boston University,69,45,1
2024,Saint Joseph's,Penn,69,61,1
2024,UC San Diego,San Diego,69,63,1
2024,La Salle,Bucknell,69,57,1
2024,Rhode Island,Wagner,69,53,1
2024,Illinois St.,Eastern Illinois,69,61,1
2024,Montana,North Dakota St.,69,78,1
2024,North Florida,Presbyterian,69,81,1
2024,Wyoming,Saint Louis,69,79,0
2024,Eastern Michigan,Cleveland St.,69,62,1
2024,Holy Cross,Elon,69,83,0
2024,Lake Erie,Utah Tech,69,81,0
2024,Houston,Dayton,69,55,0
2024,Lafayette,Wilkes,69,53,1
2024,FIU,Marshall,69,80,0
2024,Loyola Marymount,Oakland,69,74,0
2024,Davidson,Boston University,69,45,1
2024,Kansas,Tennessee,69,60,0
2024,Montana St.,UC Riverside,69,68,1
2024,Northern Iowa,North Carolina,69,91,0
2024,Texas Tech,Villanova,69,85,0
2024,Cal Baptist,Vanguard,69,59,1
2024,Iowa St.,Texas A&M,69,73,0
2024,Lafayette,Belmont,69,79,0
2024,Longwood,Bethune Cookman,69,48,1
2024,Montana St.,Long Beach St.,69,75,1
2024,Columbia,Loyola MD,69,57,1
2024,Georgetown,Merrimack,69,67,1
2024,Old Dominion,Radford,69,68,1
2024,Pacific,Cal St. Northridge,69,80,1
2024,UT Rio Grande Valley,Grand Canyon,69,79,1
2024,Chicago St.,Delaware St.,69,76,1
2024,Kansas,Connecticut,69,65,1
2024,Cleveland St.,Detroit Mercy,69,58,1
2024,Tennessee St.,Austin Peay,69,65,1
2024,Appalachian St.,Auburn,69,64,1
2024,Boise St.,North Texas,69,64,1
2024,Cal Baptist,Utah Tech,69,72,1
2024,Saint Joseph's,American,69,53,1
2024,Maine,Central Connecticut,69,56,1
2024,Missouri St.,Sam Houston St.,69,60,1
2024,Ohio,Marshall,69,74,1
2024,Old Dominion,James Madison,69,84,0
2024,Southern,Southeastern Louisiana,69,44,1
2024,VMI,American,69,77,1
2024,Wichita St.,South Dakota St.,69,79,1
2024,Robert Morris,Delaware,69,73,1
2024,Bradley,Cleveland St.,69,76,1
2024,San Diego,Portland St.,69,65,1
2024,Arkansas,Lipscomb,69,66,0
2024,Saint Mary's,UNLV,69,67,0
2024,UC Riverside,Cal Baptist,69,70,1
2024,Wichita St.,Southern Illinois,69,68,1
2024,Duquesne,Bradley,69,67,0
2024,Chattanooga,Gardner Webb,69,66,1
2024,Indiana,Morehead St.,69,68,1
2024,Fairleigh Dickinson,Fairfield,69,92,1
2024,Hawaii,Portland,69,56,1
2024,Kansas St.,Wichita St.,69,60,0
2024,Marshall,UNC Wilmington,69,78,1
2024,San Diego,South Dakota,69,66,1
2024,UCF,Florida A&M,69,56,1
2024,Southern Utah,Middle Tennessee,69,63,1
2024,Connecticut,St. John's,69,65,1
2024,Bradley,Truman St.,69,47,1
2024,LIU,Albany,69,86,0
2024,Stony Brook,Brown,69,65,1
2024,George Washington,Maryland Eastern Shore,69,63,1
2024,Ohio,Davidson,69,72,0
2024,Vanderbilt,Dartmouth,69,53,1
2024,California,Arizona St.,69,71,1
2024,NJIT,Morgan St.,69,53,1
2024,LIU,Wagner,69,67,1
2024,Southern Indiana,Tennessee St.,69,67,1
2024,Saint Peter's,Iona,69,57,1
2024,San Jose St.,Boise St.,69,78,1
2024,Siena,Fairfield,69,93,1
2024,Creighton,Providence,69,60,1
2024,Eastern Kentucky,Austin Peay,69,59,1
2024,Grambling St.,Prairie View A&M,69,63,1
2024,Hampton,Campbell,69,80,1
2024,Syracuse,Boston College,69,59,1
2024,North Alabama,Bellarmine,69,53,1
2024,UNC Wilmington,Monmouth,69,56,1
2024,Bethune Cookman,Grambling St.,69,79,1
2024,Campbell,Hofstra,69,68,1
2024,Elon,Drexel,69,89,1
2024,Mississippi,Vanderbilt,69,56,1
2024,Missouri,South Carolina,69,71,0
2024,North Texas,Temple,69,51,1
2024,Portland St.,Weber St.,69,66,1
2024,UMKC,North Dakota,69,82,1
2024,Northwestern St.,Houston Christian,69,64,1
2024,South Carolina,Georgia,69,74,1
2024,Fordham,Davidson,69,79,1
2024,Southern Illinois,Bradley,69,70,1
2024,Southern Miss,Arkansas St.,69,66,1
2024,Cal St. Northridge,UC Santa Barbara,69,97,1
2024,Pacific,Santa Clara,69,88,1
2024,Stonehill,Fairleigh Dickinson,69,76,1
2024,George Mason,St. Bonaventure,69,60,1
2024,LSU,Texas A&M,69,73,1
2024,UAB,East Carolina,69,61,1
2024,UC Santa Barbara,Cal St. Fullerton,69,73,1
2024,Louisville,Duke,69,83,1
2024,Oklahoma St.,TCU,69,74,1
2024,Syracuse,Florida St.,69,85,1
2024,Temple,South Florida,69,75,1
2024,Green Bay,Oakland,69,59,1
2024,Bellarmine,Jacksonville,69,63,1
2024,Central Connecticut,Wagner,69,68,0
2024,Richmond,Dayton,69,64,1
2024,Fordham,Richmond,69,83,1
2024,UCF,Baylor,69,77,1
2024,West Virginia,Cincinnati,69,65,1
2024,Nebraska Omaha,St. Thomas,69,65,1
2024,UC Santa Barbara,UC Davis,69,79,1
2024,USC,Oregon,69,78,1
2024,Prairie View A&M,Texas Southern,69,80,1
2024,Wisconsin,Purdue,69,75,1
2024,Niagara,Canisius,69,64,1
2024,Belmont,Murray St.,69,64,1
2024,Louisiana,Georgia St.,69,78,1
2024,Rice,SMU,69,95,1
2024,Binghamton,Albany,69,57,1
2024,UNC Greensboro,Samford,69,78,1
2024,Army,Navy,69,67,0
2024,Binghamton,Bryant,69,70,1
2024,Brown,Columbia,69,83,1
2024,Delaware,William & Mary,69,58,1
2024,Morehead St.,Eastern Illinois,69,57,1
2024,Southern,Alabama A&M,69,62,1
2024,Southern Illinois,Illinois St.,69,66,1
2024,St. Bonaventure,Duquesne,69,75,1
2024,South Florida,Tulsa,69,50,1
2024,Idaho,Weber St.,69,70,1
2024,Le Moyne,Central Connecticut,69,64,0
2024,Little Rock,Morehead St.,69,68,1
2024,Radford,Winthrop,69,85,1
2024,Alcorn St.,Bethune Cookman,69,54,1
2024,Central Michigan,Western Michigan,69,42,1
2024,Detroit Mercy,Purdue Fort Wayne,69,83,1
2024,Eastern Michigan,Bowling Green,69,60,1
2024,San Diego,Santa Clara,69,82,1
2024,UCLA,Utah,69,70,1
2024,Hofstra,Drexel,69,57,1
2024,Seattle,Stephen F. Austin,69,49,1
2024,Canisius,Niagara,69,59,1
2024,Dartmouth,Penn,69,82,1
2024,California,Oregon,69,64,1
2024,South Carolina St.,Delaware St.,69,62,1
2024,Tulsa,Charlotte,69,67,1
2024,Saint Peter's,Marist,69,60,1
2024,Clemson,Pittsburgh,69,62,1
2024,Texas Tech,Texas,69,81,1
2024,Wyoming,UNLV,69,75,0
2024,Youngstown St.,Detroit Mercy,69,55,1
2024,Denver,UMKC,69,84,1
2024,Cal St. Northridge,UC San Diego,69,79,1
2024,Loyola MD,Army,69,68,1
2024,Notre Dame,Clemson,69,62,1
2024,Santa Clara,San Francisco,69,62,1
2024,Missouri St.,Illinois Chicago,69,59,1
2024,Grambling St.,Bethune Cookman,69,60,1
2024,Norfolk St.,Maryland Eastern Shore,69,50,1
2024,Georgia,Mississippi,69,66,1
2024,Middle Tennessee,Liberty,69,61,1
2024,Wake Forest,Georgia Tech,69,70,1
2024,Charlotte,Rice,69,64,1
2024,Tarleton St.,Seattle,69,66,1
2024,Eastern Washington,Sacramento St.,69,74,0
2024,Saint Mary's,Gonzaga,69,60,0
2024,VCU,Fordham,69,62,0
2024,Duke,N.C. State,69,74,0
2024,Yale,Cornell,69,57,0
2024,Bowling Green,Chicago St.,70,41,1
2024,IUPUI,Spalding,70,63,1
2024,Notre Dame,Niagara,70,63,1
2024,Seton Hall,Saint Peter's,70,59,1
2024,Tulsa,Central Arkansas,70,53,1
2024,Alcorn St.,Xavier LA,70,62,1
2024,Charleston Southern,North Florida,70,81,1
2024,Florida,Virginia,70,73,0
2024,Wisconsin,Tennessee,70,80,1
2024,Eastern Michigan,Georgia Southern,70,60,1
2024,Western Michigan,Georgia St.,70,77,1
2024,Portland St.,Linfield,70,53,1
2024,Northwestern St.,Stephen F. Austin,70,96,1
2024,Mississippi,Detroit Mercy,70,69,1
2024,West Virginia,Jacksonville St.,70,57,1
2024,Wake Forest,Utah,70,77,0
2024,East Tennessee St.,Davidson,70,68,1
2024,Mississippi,Sam Houston St.,70,67,1
2024,Providence,Kansas St.,70,73,0
2024,Gardner Webb,Yale,70,71,0
2024,Portland St.,St. Thomas,70,76,0
2024,Central Michigan,Siena,70,56,0
2024,SMU,West Virginia,70,58,0
2024,Cal St. Northridge,Le Moyne,70,80,1
2024,Hawaii,Northern Arizona,70,61,1
2024,Colgate,Harvard,70,76,1
2024,Illinois Chicago,Middle Tennessee,70,40,0
2024,USC,Oklahoma,70,72,0
2024,Eastern Michigan,North Dakota,70,72,0
2024,SMU,Louisiana Monroe,70,57,1
2024,Northern Iowa,Belmont,70,90,1
2024,UC Santa Barbara,Northern Arizona,70,59,1
2024,Jacksonville St.,South Alabama,70,52,1
2024,Green Bay,Milwaukee,70,58,1
2024,Princeton,Furman,70,69,1
2024,Marist,Manhattan,70,56,1
2024,Pittsburgh,Clemson,70,79,1
2024,Oregon St.,Cal Poly,70,63,0
2024,Saint Mary's,Cleveland St.,70,57,1
2024,Southern Illinois,Oklahoma St.,70,68,1
2024,Utah Valley,Weber St.,70,54,1
2024,Harvard,Army,70,64,1
2024,Georgia Tech,Alabama A&M,70,49,1
2024,Eastern Illinois,Central Arkansas,70,73,1
2024,Seton Hall,Monmouth,70,61,1
2024,Florida,East Carolina,70,65,0
2024,Houston,Texas A&M,70,66,0
2024,Mercer,Florida Gulf Coast,70,65,1
2024,Tennessee Tech,North Alabama,70,67,1
2024,Cal Baptist,Western Kentucky,70,73,1
2024,East Tennessee St.,UMKC,70,57,1
2024,Massachusetts,Georgia Tech,70,73,0
2024,Miami OH,Vermont,70,69,1
2024,South Carolina,Elon,70,43,1
2024,East Carolina,East Tennessee St.,70,86,1
2024,DePaul,Chicago St.,70,58,1
2024,SIU Edwardsville,Western Illinois,70,78,1
2024,Brown,Vermont,70,71,1
2024,Bucknell,Holy Cross,70,58,1
2024,San Diego,Saint Mary's,70,81,1
2024,Seattle,Utah Tech,70,53,1
2024,Army,Holy Cross,70,57,1
2024,Bellarmine,Lipscomb,70,81,1
2024,Charlotte,Florida Atlantic,70,68,1
2024,Illinois Chicago,Valparaiso,70,64,1
2024,Jacksonville St.,FIU,70,63,1
2024,Louisville,Pittsburgh,70,83,1
2024,North Texas,Tulane,70,56,1
2024,Oklahoma St.,Baylor,70,75,0
2024,UNC Greensboro,East Tennessee St.,70,54,1
2024,Western Carolina,Wofford,70,66,1
2024,Western Kentucky,Liberty,70,68,1
2024,Saint Peter's,Mount St. Mary's,70,64,1
2024,Brown,Yale,70,80,1
2024,Georgetown,Seton Hall,70,74,1
2024,Holy Cross,Navy,70,80,1
2024,Oakland,Northern Kentucky,70,65,0
2024,UMass Lowell,NJIT,70,62,1
2024,Tennessee Tech,Southeast Missouri St.,70,59,1
2024,Stetson,Chicago St.,70,77,1
2024,Dayton,Saint Louis,70,65,1
2024,Oakland,Youngstown St.,70,67,1
2024,Elon,UNC Wilmington,70,82,1
2024,North Dakota St.,Denver,70,78,1
2024,UMBC,Maine,70,65,1
2024,Iona,Canisius,70,58,1
2024,Siena,Quinnipiac,70,82,1
2024,Iowa,Purdue,70,84,1
2024,Kansas St.,Oklahoma St.,70,66,1
2024,Lehigh,American,70,68,1
2024,Northern Arizona,Sacramento St.,70,61,1
2024,Southern Indiana,Morehead St.,70,81,1
2024,VMI,The Citadel,70,63,1
2024,Saint Peter's,Canisius,70,59,1
2024,Northern Iowa,Evansville,70,63,1
2024,St. John's,Villanova,70,50,1
2024,Tarleton St.,Southern Utah,70,73,1
2024,Towson,Drexel,70,67,1
2024,George Washington,La Salle,70,80,1
2024,Illinois,Indiana,70,62,1
2024,Miami OH,Akron,70,68,1
2024,Navy,Loyola MD,70,74,1
2024,Oklahoma St.,West Virginia,70,66,1
2024,Old Dominion,Georgia Southern,70,76,1
2024,Saint Mary's,Loyola Marymount,70,65,1
2024,Valparaiso,Missouri St.,70,81,1
2024,East Carolina,Temple,70,64,0
2024,Grambling St.,Arkansas Pine Bluff,70,86,1
2024,Clemson,Louisville,70,64,1
2024,Montana St.,Eastern Washington,70,60,1
2024,Northern Arizona,Weber St.,70,72,1
2024,Brown,Penn,70,61,1
2024,Yale,Princeton,70,64,1
2024,Alcorn St.,Southern,70,71,1
2024,Baylor,Iowa St.,70,68,1
2024,LIU,Saint Francis,70,67,1
2024,North Alabama,Florida Gulf Coast,70,69,1
2024,Northwestern St.,Texas A&M Commerce,70,57,1
2024,Pittsburgh,Notre Dame,70,60,1
2024,South Carolina St.,Morgan St.,70,72,1
2024,South Dakota St.,South Dakota,70,67,1
2024,Utah Tech,Southern Utah,70,68,1
2024,Nevada,San Diego St.,70,66,0
2024,UMBC,Vermont,70,72,1
2024,Temple,Charlotte,70,73,1
2024,Northwestern St.,New Orleans,70,59,1
2024,Tennessee Tech,Tennessee St.,70,50,1
2024,Sam Houston St.,FIU,70,56,1
2024,Vermont,New Hampshire,70,54,1
2024,Morgan St.,Maryland Eastern Shore,70,65,1
2024,UT Rio Grande Valley,UT Arlington,70,89,1
2024,Western Carolina,East Tennessee St.,70,65,1
2024,Saint Mary's,San Francisco,70,66,1
2024,Indiana,Nebraska,70,85,1
2024,Pacific,Pepperdine,70,89,1
2024,Utah Valley,UT Rio Grande Valley,70,59,1
2024,Northeastern,Hampton,70,62,1
2024,Rice,East Carolina,70,52,1
2024,Arkansas Pine Bluff,Texas Southern,70,77,1
2024,Eastern Michigan,Western Michigan,70,67,1
2024,Notre Dame,Wake Forest,70,65,1
2024,IUPUI,Milwaukee,70,75,1
2024,Cal St. Bakersfield,UC San Diego,70,57,1
2024,Le Moyne,Wagner,70,56,1
2024,Western Illinois,Eastern Illinois,70,66,1
2024,Colorado St.,Wyoming,70,62,1
2024,Elon,Monmouth,70,85,1
2024,Portland,Loyola Marymount,70,60,1
2024,West Virginia,Texas Tech,70,81,1
2024,Southern Illinois,Northern Iowa,70,82,1
2024,San Jose St.,Utah St.,70,90,1
2024,Boston University,Navy,70,61,0
2024,Youngstown St.,Cleveland St.,70,82,0
2024,Manhattan,Canisius,70,73,0
2024,Samford,Mercer,70,57,0
2024,Michigan,Nebraska,70,85,1
2024,Montana,Montana St.,70,85,0
2024,Arizona,USC,70,49,0
2024,Utah St.,San Diego St.,70,86,0
2024,Duquesne,St. Bonaventure,70,60,0
2024,Howard,Delaware St.,70,67,0
2024,UC Davis,Long Beach St.,70,74,0
2024,California,St. Thomas,71,66,1
2024,Charleston,Iona,71,69,1
2024,Little Rock,Texas St.,71,66,1
2024,Old Dominion,Virginia Wesleyan,71,57,1
2024,UAB,Bradley,71,73,0
2024,Mississippi St.,Arizona St.,71,56,0
2024,Seattle,Prairie View A&M,71,60,1
2024,UNLV,Southern,71,85,1
2024,Wichita St.,Western Kentucky,71,61,1
2024,Louisville,Chattanooga,71,81,1
2024,Northwestern,Dayton,71,66,1
2024,The Citadel,Boston College,71,75,1
2024,Seattle,Montana St.,71,68,1
2024,UNLV,Stetson,71,55,1
2024,Presbyterian,The Citadel,71,64,1
2024,George Washington,Hofstra,71,60,1
2024,Georgia Tech,UMass Lowell,71,74,1
2024,Cleveland St.,Canisius,71,61,1
2024,Fairleigh Dickinson,Saint Peter's,71,70,1
2024,Rutgers,Georgetown,71,60,1
2024,Arizona St.,UMass Lowell,71,69,1
2024,Southern Illinois,Chicago St.,71,55,1
2024,San Jose St.,Abilene Christian,71,77,0
2024,UTEP,Austin Peay,71,63,1
2024,Wake Forest,Towson,71,61,0
2024,Ohio,Detroit Mercy,71,52,1
2024,Furman,Wyoming,71,78,0
2024,Liberty,Vermont,71,61,0
2024,Providence,Georgia,71,64,0
2024,Marquette,UCLA,71,69,0
2024,Pacific,North Dakota,71,73,1
2024,Sacramento St.,Cal St. Bakersfield,71,75,0
2024,South Dakota St.,George Mason,71,73,0
2024,Texas,Connecticut,71,81,0
2024,Colorado,Florida St.,71,77,0
2024,Marshall,Oakland,71,78,0
2024,Purdue,Tennessee,71,67,0
2024,Stetson,Central Michigan,71,61,0
2024,Louisiana Tech,McNeese St.,71,62,1
2024,Memphis,Michigan,71,67,0
2024,Pittsburgh,Florida,71,86,0
2024,Toledo,UC Irvine,71,77,0
2024,Loyola Chicago,Boston College,71,68,0
2024,USC,Seton Hall,71,63,0
2024,San Diego,Arkansas St.,71,57,0
2024,Virginia Tech,Iowa St.,71,62,0
2024,Wake Forest,Charleston Southern,71,56,1
2024,Central Arkansas,Eastern Michigan,71,74,1
2024,Chicago St.,Tennessee Martin,71,94,1
2024,North Dakota,New Orleans,71,69,0
2024,Valparaiso,Southern,71,59,1
2024,Rutgers,Saint Peter's,71,40,1
2024,Saint Mary's,Utah,71,78,1
2024,San Diego St.,Point Loma Nazarene,71,51,1
2024,Wisconsin,Western Illinois,71,49,1
2024,Arkansas St.,Jackson St.,71,75,1
2024,Kansas,Eastern Illinois,71,63,1
2024,Bucknell,Princeton,71,85,1
2024,Oregon St.,UC Davis,71,59,1
2024,Lafayette,Cornell,71,79,1
2024,VMI,Presbyterian,71,75,1
2024,Washington St.,Portland St.,71,61,1
2024,Central Michigan,Valparaiso,71,67,1
2024,Northeastern,Vermont,71,73,1
2024,Yale,Fairfield,71,75,1
2024,Manhattan,Fairleigh Dickinson,71,76,1
2024,Quinnipiac,Navy,71,68,1
2024,Oregon,UTEP,71,49,1
2024,Saint Louis,Hofstra,71,68,1
2024,South Carolina St.,Bethune Cookman,71,80,1
2024,Vermont,Colgate,71,77,1
2024,Virginia Tech,Valparaiso,71,50,1
2024,Georgetown,Coppin St.,71,54,1
2024,Drexel,Albany,71,52,1
2024,Hampton,James Madison,71,88,1
2024,Indiana,Kansas,71,75,1
2024,Wyoming,Weber St.,71,84,1
2024,Stonehill,Hartford,71,44,1
2024,Oral Roberts,John Brown,71,59,1
2024,Saint Mary's,Middle Tennessee,71,34,1
2024,California,UC San Diego,71,67,1
2024,Pepperdine,William & Mary,71,59,1
2024,Rhode Island,New Hampshire,71,81,1
2024,Austin Peay,Ohio,71,67,1
2024,Brown,Siena,71,67,1
2024,Texas,Texas A&M Corpus Chris,71,55,1
2024,Cal St. Fullerton,Long Beach St.,71,81,1
2024,UC Davis,Cal Poly,71,46,1
2024,Radford,High Point,71,85,1
2024,The Citadel,Western Carolina,71,80,1
2024,Michigan,Minnesota,71,73,1
2024,Eastern Michigan,Kent St.,71,69,0
2024,Indiana,Ohio St.,71,65,1
2024,Oklahoma,Iowa St.,71,63,1
2024,Stetson,Jacksonville,71,55,1
2024,Villanova,St. John's,71,81,1
2024,Wagner,Saint Francis,71,56,1
2024,Miami FL,Louisville,71,80,1
2024,Presbyterian,Winthrop,71,81,1
2024,Alabama A&M,Alcorn St.,71,74,1
2024,Illinois,Michigan St.,71,68,1
2024,Northeastern,Hofstra,71,68,1
2024,Sacramento St.,Weber St.,71,69,1
2024,UC Riverside,Cal Poly,71,56,1
2024,Rider,Manhattan,71,58,1
2024,Miami OH,Eastern Michigan,71,54,1
2024,Prairie View A&M,Mississippi Valley St.,71,60,1
2024,The Citadel,Wofford,71,72,1
2024,Virginia Tech,Miami FL,71,75,1
2024,Wisconsin,Northwestern,71,63,1
2024,Saint Francis,Fairleigh Dickinson,71,81,1
2024,Western Carolina,Samford,71,75,1
2024,Navy,Lehigh,71,69,1
2024,San Diego St.,Nevada,71,59,1
2024,Texas,UCF,71,77,1
2024,Delaware,Stony Brook,71,68,1
2024,Kent St.,Akron,71,77,1
2024,Saint Joseph's,Duquesne,71,69,1
2024,South Carolina St.,North Carolina Central,71,68,1
2024,Mount St. Mary's,Niagara,71,82,1
2024,Central Michigan,Miami OH,71,55,1
2024,Bradley,Murray St.,71,63,1
2024,Bucknell,Navy,71,63,1
2024,Tulane,Charlotte,71,75,1
2024,Canisius,Marist,71,80,1
2024,Memphis,Rice,71,74,1
2024,Rhode Island,La Salle,71,69,1
2024,Texas A&M Commerce,Incarnate Word,71,66,1
2024,Georgia St.,Appalachian St.,71,81,1
2024,Lindenwood,Western Illinois,71,79,1
2024,Tennessee Tech,Southern Indiana,71,74,1
2024,UCLA,Oregon St.,71,63,1
2024,Manhattan,Quinnipiac,71,77,1
2024,Illinois Chicago,Southern Illinois,71,74,1
2024,Indiana,Penn St.,71,85,1
2024,Merrimack,Central Connecticut,71,68,1
2024,Rhode Island,Duquesne,71,85,1
2024,Stonehill,Wagner,71,61,1
2024,UCLA,Oregon,71,63,1
2024,Delaware St.,Howard,71,75,1
2024,Connecticut,Butler,71,62,1
2024,Duke,Notre Dame,71,53,1
2024,Western Carolina,The Citadel,71,64,1
2024,Niagara,Iona,71,74,1
2024,Southern Indiana,Eastern Illinois,71,81,1
2024,UC Davis,Cal St. Fullerton,71,58,1
2024,Central Connecticut,Fairleigh Dickinson,71,62,1
2024,Iowa St.,TCU,71,59,1
2024,Missouri St.,Indiana St.,71,73,1
2024,NJIT,UMass Lowell,71,64,1
2024,Robert Morris,Milwaukee,71,60,1
2024,San Francisco,Santa Clara,71,70,1
2024,UT Arlington,Stephen F. Austin,71,63,0
2024,Xavier,Creighton,71,78,1
2024,Illinois Chicago,Northern Iowa,71,65,1
2024,SMU,North Texas,71,68,1
2024,Davidson,La Salle,71,56,1
2024,San Diego St.,Colorado St.,71,55,1
2024,UNC Asheville,Presbyterian,71,69,1
2024,Cal St. Bakersfield,Cal St. Northridge,71,76,1
2024,San Diego,Portland,71,66,1
2024,Troy,Arkansas St.,71,82,1
2024,Mississippi St.,Arkansas,71,67,1
2024,Norfolk St.,South Carolina St.,71,67,0
2024,Prairie View A&M,Southern,71,77,1
2024,UAB,North Texas,71,62,1
2024,Michigan St.,Iowa,71,78,1
2024,Texas A&M,Arkansas,71,78,1
2024,George Mason,Dayton,71,67,1
2024,UAB,Rice,71,94,1
2024,UNC Greensboro,Western Carolina,71,65,1
2024,Abilene Christian,Cal Baptist,71,65,1
2024,Delaware,Charleston,71,90,1
2024,Merrimack,Saint Francis,71,60,1
2024,Nebraska Omaha,Oral Roberts,71,70,1
2024,Iowa St.,West Virginia,71,64,1
2024,The Citadel,Chattanooga,71,62,1
2024,Utah Valley,Stephen F. Austin,71,62,1
2024,Robert Morris,Cleveland St.,71,73,1
2024,Central Michigan,Ball St.,71,79,1
2024,Oklahoma St.,UCF,71,77,1
2024,Long Beach St.,Cal St. Fullerton,71,76,1
2024,Brown,Harvard,71,68,0
2024,Albany,Maine,71,74,0
2024,Quinnipiac,Siena,71,57,1
2024,Illinois,Purdue,71,77,1
2024,Louisiana Monroe,Coastal Carolina,71,75,0
2024,Maine,UMass Lowell,71,65,1
2024,UMBC,Binghamton,71,72,1
2024,Central Connecticut,Saint Francis,71,62,0
2024,South Alabama,Georgia Southern,71,76,0
2024,UT Arlington,Cal Baptist,71,57,1
2024,Cal St. Fullerton,UC Irvine,71,81,1
2024,Lamar,New Orleans,71,57,0
2024,Fordham,Davidson,71,63,0
2024,Rhode Island,Saint Louis,71,74,0
2024,Marquette,Villanova,71,65,0
2024,UNLV,San Diego St.,71,74,0
2024,Colgate,Brown,72,70,1
2024,Evansville,Miami OH,72,64,1
2024,George Mason,Monmouth,72,61,1
2024,Louisiana,Youngstown St.,72,62,1
2024,N.C. State,The Citadel,72,59,1
2024,Northwestern,Binghamton,72,61,1
2024,San Jose St.,UC Irvine,72,64,1
2024,Green Bay,St. Francis IL,72,56,1
